filepath,instrument,source,note,octave
MusyngKite/string_ensemble_2-mp3/F5.mp3,string_ensemble_2,MusyngKite,F,5
MusyngKite/string_ensemble_2-mp3/F6.mp3,string_ensemble_2,MusyngKite,F,6
MusyngKite/string_ensemble_2-mp3/F7.mp3,string_ensemble_2,MusyngKite,F,7
MusyngKite/string_ensemble_2-mp3/G1.mp3,string_ensemble_2,MusyngKite,G,1
MusyngKite/string_ensemble_2-mp3/G2.mp3,string_ensemble_2,MusyngKite,G,2
MusyngKite/string_ensemble_2-mp3/G3.mp3,string_ensemble_2,MusyngKite,G,3
MusyngKite/string_ensemble_2-mp3/G4.mp3,string_ensemble_2,MusyngKite,G,4
MusyngKite/string_ensemble_2-mp3/G5.mp3,string_ensemble_2,MusyngKite,G,5
MusyngKite/string_ensemble_2-mp3/G6.mp3,string_ensemble_2,MusyngKite,G,6
MusyngKite/string_ensemble_2-mp3/G7.mp3,string_ensemble_2,MusyngKite,G,7
MusyngKite/string_ensemble_2-mp3/Gb1.mp3,string_ensemble_2,MusyngKite,Gb,1
MusyngKite/string_ensemble_2-mp3/Gb2.mp3,string_ensemble_2,MusyngKite,Gb,2
MusyngKite/string_ensemble_2-mp3/Gb3.mp3,string_ensemble_2,MusyngKite,Gb,3
MusyngKite/string_ensemble_2-mp3/Gb4.mp3,string_ensemble_2,MusyngKite,Gb,4
MusyngKite/string_ensemble_2-mp3/Gb5.mp3,string_ensemble_2,MusyngKite,Gb,5
MusyngKite/string_ensemble_2-mp3/Gb6.mp3,string_ensemble_2,MusyngKite,Gb,6
MusyngKite/string_ensemble_2-mp3/Gb7.mp3,string_ensemble_2,MusyngKite,Gb,7
MusyngKite/synth_bass_1-mp3/A0.mp3,synth_bass_1,MusyngKite,A,0
MusyngKite/synth_bass_1-mp3/A1.mp3,synth_bass_1,MusyngKite,A,1
MusyngKite/synth_bass_1-mp3/A2.mp3,synth_bass_1,MusyngKite,A,2
MusyngKite/synth_bass_1-mp3/A3.mp3,synth_bass_1,MusyngKite,A,3
MusyngKite/synth_bass_1-mp3/A4.mp3,synth_bass_1,MusyngKite,A,4
MusyngKite/synth_bass_1-mp3/A5.mp3,synth_bass_1,MusyngKite,A,5
MusyngKite/synth_bass_1-mp3/A6.mp3,synth_bass_1,MusyngKite,A,6
MusyngKite/synth_bass_1-mp3/A7.mp3,synth_bass_1,MusyngKite,A,7
MusyngKite/synth_bass_1-mp3/Ab1.mp3,synth_bass_1,MusyngKite,Ab,1
MusyngKite/synth_bass_1-mp3/Ab2.mp3,synth_bass_1,MusyngKite,Ab,2
MusyngKite/synth_bass_1-mp3/Ab3.mp3,synth_bass_1,MusyngKite,Ab,3
MusyngKite/synth_bass_1-mp3/Ab4.mp3,synth_bass_1,MusyngKite,Ab,4
MusyngKite/synth_bass_1-mp3/Ab5.mp3,synth_bass_1,MusyngKite,Ab,5
MusyngKite/synth_bass_1-mp3/Ab6.mp3,synth_bass_1,MusyngKite,Ab,6
MusyngKite/synth_bass_1-mp3/Ab7.mp3,synth_bass_1,MusyngKite,Ab,7
MusyngKite/synth_bass_1-mp3/B0.mp3,synth_bass_1,MusyngKite,B,0
MusyngKite/synth_bass_1-mp3/B1.mp3,synth_bass_1,MusyngKite,B,1
MusyngKite/synth_bass_1-mp3/B2.mp3,synth_bass_1,MusyngKite,B,2
MusyngKite/synth_bass_1-mp3/B3.mp3,synth_bass_1,MusyngKite,B,3
MusyngKite/synth_bass_1-mp3/B4.mp3,synth_bass_1,MusyngKite,B,4
MusyngKite/synth_bass_1-mp3/B5.mp3,synth_bass_1,MusyngKite,B,5
MusyngKite/synth_bass_1-mp3/B6.mp3,synth_bass_1,MusyngKite,B,6
MusyngKite/synth_bass_1-mp3/B7.mp3,synth_bass_1,MusyngKite,B,7
MusyngKite/synth_bass_1-mp3/Bb0.mp3,synth_bass_1,MusyngKite,Bb,0
MusyngKite/synth_bass_1-mp3/Bb1.mp3,synth_bass_1,MusyngKite,Bb,1
MusyngKite/synth_bass_1-mp3/Bb2.mp3,synth_bass_1,MusyngKite,Bb,2
MusyngKite/synth_bass_1-mp3/Bb3.mp3,synth_bass_1,MusyngKite,Bb,3
MusyngKite/synth_bass_1-mp3/Bb4.mp3,synth_bass_1,MusyngKite,Bb,4
MusyngKite/synth_bass_1-mp3/Bb5.mp3,synth_bass_1,MusyngKite,Bb,5
MusyngKite/synth_bass_1-mp3/Bb6.mp3,synth_bass_1,MusyngKite,Bb,6
MusyngKite/synth_bass_1-mp3/Bb7.mp3,synth_bass_1,MusyngKite,Bb,7
MusyngKite/synth_bass_1-mp3/C1.mp3,synth_bass_1,MusyngKite,C,1
MusyngKite/synth_bass_1-mp3/C2.mp3,synth_bass_1,MusyngKite,C,2
MusyngKite/synth_bass_1-mp3/C3.mp3,synth_bass_1,MusyngKite,C,3
MusyngKite/synth_bass_1-mp3/C4.mp3,synth_bass_1,MusyngKite,C,4
MusyngKite/synth_bass_1-mp3/C5.mp3,synth_bass_1,MusyngKite,C,5
MusyngKite/synth_bass_1-mp3/C6.mp3,synth_bass_1,MusyngKite,C,6
MusyngKite/synth_bass_1-mp3/C7.mp3,synth_bass_1,MusyngKite,C,7
MusyngKite/synth_bass_1-mp3/C8.mp3,synth_bass_1,MusyngKite,C,8
MusyngKite/synth_bass_1-mp3/D1.mp3,synth_bass_1,MusyngKite,D,1
MusyngKite/synth_bass_1-mp3/D2.mp3,synth_bass_1,MusyngKite,D,2
MusyngKite/synth_bass_1-mp3/D3.mp3,synth_bass_1,MusyngKite,D,3
MusyngKite/synth_bass_1-mp3/D4.mp3,synth_bass_1,MusyngKite,D,4
MusyngKite/synth_bass_1-mp3/D5.mp3,synth_bass_1,MusyngKite,D,5
MusyngKite/synth_bass_1-mp3/D6.mp3,synth_bass_1,MusyngKite,D,6
MusyngKite/synth_bass_1-mp3/D7.mp3,synth_bass_1,MusyngKite,D,7
MusyngKite/synth_bass_1-mp3/Db1.mp3,synth_bass_1,MusyngKite,Db,1
MusyngKite/synth_bass_1-mp3/Db2.mp3,synth_bass_1,MusyngKite,Db,2
MusyngKite/synth_bass_1-mp3/Db3.mp3,synth_bass_1,MusyngKite,Db,3
MusyngKite/synth_bass_1-mp3/Db4.mp3,synth_bass_1,MusyngKite,Db,4
MusyngKite/synth_bass_1-mp3/Db5.mp3,synth_bass_1,MusyngKite,Db,5
MusyngKite/synth_bass_1-mp3/Db6.mp3,synth_bass_1,MusyngKite,Db,6
MusyngKite/synth_bass_1-mp3/Db7.mp3,synth_bass_1,MusyngKite,Db,7
MusyngKite/synth_bass_1-mp3/E1.mp3,synth_bass_1,MusyngKite,E,1
MusyngKite/synth_bass_1-mp3/E2.mp3,synth_bass_1,MusyngKite,E,2
MusyngKite/synth_bass_1-mp3/E3.mp3,synth_bass_1,MusyngKite,E,3
MusyngKite/synth_bass_1-mp3/E4.mp3,synth_bass_1,MusyngKite,E,4
MusyngKite/synth_bass_1-mp3/E5.mp3,synth_bass_1,MusyngKite,E,5
MusyngKite/synth_bass_1-mp3/E6.mp3,synth_bass_1,MusyngKite,E,6
MusyngKite/synth_bass_1-mp3/E7.mp3,synth_bass_1,MusyngKite,E,7
MusyngKite/synth_bass_1-mp3/Eb1.mp3,synth_bass_1,MusyngKite,Eb,1
MusyngKite/synth_bass_1-mp3/Eb2.mp3,synth_bass_1,MusyngKite,Eb,2
MusyngKite/synth_bass_1-mp3/Eb3.mp3,synth_bass_1,MusyngKite,Eb,3
MusyngKite/synth_bass_1-mp3/Eb4.mp3,synth_bass_1,MusyngKite,Eb,4
MusyngKite/synth_bass_1-mp3/Eb5.mp3,synth_bass_1,MusyngKite,Eb,5
MusyngKite/synth_bass_1-mp3/Eb6.mp3,synth_bass_1,MusyngKite,Eb,6
MusyngKite/synth_bass_1-mp3/Eb7.mp3,synth_bass_1,MusyngKite,Eb,7
MusyngKite/synth_bass_1-mp3/F1.mp3,synth_bass_1,MusyngKite,F,1
MusyngKite/synth_bass_1-mp3/F2.mp3,synth_bass_1,MusyngKite,F,2
MusyngKite/synth_bass_1-mp3/F3.mp3,synth_bass_1,MusyngKite,F,3
MusyngKite/synth_bass_1-mp3/F4.mp3,synth_bass_1,MusyngKite,F,4
MusyngKite/synth_bass_1-mp3/F5.mp3,synth_bass_1,MusyngKite,F,5
MusyngKite/synth_bass_1-mp3/F6.mp3,synth_bass_1,MusyngKite,F,6
MusyngKite/synth_bass_1-mp3/F7.mp3,synth_bass_1,MusyngKite,F,7
MusyngKite/synth_bass_1-mp3/G1.mp3,synth_bass_1,MusyngKite,G,1
MusyngKite/synth_bass_1-mp3/G2.mp3,synth_bass_1,MusyngKite,G,2
MusyngKite/synth_bass_1-mp3/G3.mp3,synth_bass_1,MusyngKite,G,3
MusyngKite/synth_bass_1-mp3/G4.mp3,synth_bass_1,MusyngKite,G,4
MusyngKite/synth_bass_1-mp3/G5.mp3,synth_bass_1,MusyngKite,G,5
MusyngKite/synth_bass_1-mp3/G6.mp3,synth_bass_1,MusyngKite,G,6
MusyngKite/synth_bass_1-mp3/G7.mp3,synth_bass_1,MusyngKite,G,7
MusyngKite/synth_bass_1-mp3/Gb1.mp3,synth_bass_1,MusyngKite,Gb,1
MusyngKite/synth_bass_1-mp3/Gb2.mp3,synth_bass_1,MusyngKite,Gb,2
MusyngKite/synth_bass_1-mp3/Gb3.mp3,synth_bass_1,MusyngKite,Gb,3
MusyngKite/synth_bass_1-mp3/Gb4.mp3,synth_bass_1,MusyngKite,Gb,4
MusyngKite/synth_bass_1-mp3/Gb5.mp3,synth_bass_1,MusyngKite,Gb,5
MusyngKite/synth_bass_1-mp3/Gb6.mp3,synth_bass_1,MusyngKite,Gb,6
MusyngKite/synth_bass_1-mp3/Gb7.mp3,synth_bass_1,MusyngKite,Gb,7
MusyngKite/synth_bass_2-mp3/A0.mp3,synth_bass_2,MusyngKite,A,0
MusyngKite/synth_bass_2-mp3/A1.mp3,synth_bass_2,MusyngKite,A,1
MusyngKite/synth_bass_2-mp3/A2.mp3,synth_bass_2,MusyngKite,A,2
MusyngKite/synth_bass_2-mp3/A3.mp3,synth_bass_2,MusyngKite,A,3
MusyngKite/synth_bass_2-mp3/A4.mp3,synth_bass_2,MusyngKite,A,4
MusyngKite/synth_bass_2-mp3/A5.mp3,synth_bass_2,MusyngKite,A,5
MusyngKite/synth_bass_2-mp3/A6.mp3,synth_bass_2,MusyngKite,A,6
MusyngKite/synth_bass_2-mp3/A7.mp3,synth_bass_2,MusyngKite,A,7
MusyngKite/synth_bass_2-mp3/Ab1.mp3,synth_bass_2,MusyngKite,Ab,1
MusyngKite/synth_bass_2-mp3/Ab2.mp3,synth_bass_2,MusyngKite,Ab,2
MusyngKite/synth_bass_2-mp3/Ab3.mp3,synth_bass_2,MusyngKite,Ab,3
MusyngKite/synth_bass_2-mp3/Ab4.mp3,synth_bass_2,MusyngKite,Ab,4
MusyngKite/synth_bass_2-mp3/Ab5.mp3,synth_bass_2,MusyngKite,Ab,5
MusyngKite/synth_bass_2-mp3/Ab6.mp3,synth_bass_2,MusyngKite,Ab,6
MusyngKite/synth_bass_2-mp3/Ab7.mp3,synth_bass_2,MusyngKite,Ab,7
MusyngKite/synth_bass_2-mp3/B0.mp3,synth_bass_2,MusyngKite,B,0
MusyngKite/synth_bass_2-mp3/B1.mp3,synth_bass_2,MusyngKite,B,1
MusyngKite/synth_bass_2-mp3/B2.mp3,synth_bass_2,MusyngKite,B,2
MusyngKite/synth_bass_2-mp3/B3.mp3,synth_bass_2,MusyngKite,B,3
MusyngKite/synth_bass_2-mp3/B4.mp3,synth_bass_2,MusyngKite,B,4
MusyngKite/synth_bass_2-mp3/B5.mp3,synth_bass_2,MusyngKite,B,5
MusyngKite/synth_bass_2-mp3/B6.mp3,synth_bass_2,MusyngKite,B,6
MusyngKite/synth_bass_2-mp3/B7.mp3,synth_bass_2,MusyngKite,B,7
MusyngKite/synth_bass_2-mp3/Bb0.mp3,synth_bass_2,MusyngKite,Bb,0
MusyngKite/synth_bass_2-mp3/Bb1.mp3,synth_bass_2,MusyngKite,Bb,1
MusyngKite/synth_bass_2-mp3/Bb2.mp3,synth_bass_2,MusyngKite,Bb,2
MusyngKite/synth_bass_2-mp3/Bb3.mp3,synth_bass_2,MusyngKite,Bb,3
MusyngKite/synth_bass_2-mp3/Bb4.mp3,synth_bass_2,MusyngKite,Bb,4
MusyngKite/synth_bass_2-mp3/Bb5.mp3,synth_bass_2,MusyngKite,Bb,5
MusyngKite/synth_bass_2-mp3/Bb6.mp3,synth_bass_2,MusyngKite,Bb,6
MusyngKite/synth_bass_2-mp3/Bb7.mp3,synth_bass_2,MusyngKite,Bb,7
MusyngKite/synth_bass_2-mp3/C1.mp3,synth_bass_2,MusyngKite,C,1
MusyngKite/synth_bass_2-mp3/C2.mp3,synth_bass_2,MusyngKite,C,2
MusyngKite/synth_bass_2-mp3/C3.mp3,synth_bass_2,MusyngKite,C,3
MusyngKite/synth_bass_2-mp3/C4.mp3,synth_bass_2,MusyngKite,C,4
MusyngKite/synth_bass_2-mp3/C5.mp3,synth_bass_2,MusyngKite,C,5
MusyngKite/synth_bass_2-mp3/C6.mp3,synth_bass_2,MusyngKite,C,6
MusyngKite/synth_bass_2-mp3/C7.mp3,synth_bass_2,MusyngKite,C,7
MusyngKite/synth_bass_2-mp3/C8.mp3,synth_bass_2,MusyngKite,C,8
MusyngKite/synth_bass_2-mp3/D1.mp3,synth_bass_2,MusyngKite,D,1
MusyngKite/synth_bass_2-mp3/D2.mp3,synth_bass_2,MusyngKite,D,2
MusyngKite/synth_bass_2-mp3/D3.mp3,synth_bass_2,MusyngKite,D,3
MusyngKite/synth_bass_2-mp3/D4.mp3,synth_bass_2,MusyngKite,D,4
MusyngKite/synth_bass_2-mp3/D5.mp3,synth_bass_2,MusyngKite,D,5
MusyngKite/synth_bass_2-mp3/D6.mp3,synth_bass_2,MusyngKite,D,6
MusyngKite/synth_bass_2-mp3/D7.mp3,synth_bass_2,MusyngKite,D,7
MusyngKite/synth_bass_2-mp3/Db1.mp3,synth_bass_2,MusyngKite,Db,1
MusyngKite/synth_bass_2-mp3/Db2.mp3,synth_bass_2,MusyngKite,Db,2
MusyngKite/synth_bass_2-mp3/Db3.mp3,synth_bass_2,MusyngKite,Db,3
MusyngKite/synth_bass_2-mp3/Db4.mp3,synth_bass_2,MusyngKite,Db,4
MusyngKite/synth_bass_2-mp3/Db5.mp3,synth_bass_2,MusyngKite,Db,5
MusyngKite/synth_bass_2-mp3/Db6.mp3,synth_bass_2,MusyngKite,Db,6
MusyngKite/synth_bass_2-mp3/Db7.mp3,synth_bass_2,MusyngKite,Db,7
MusyngKite/synth_bass_2-mp3/E1.mp3,synth_bass_2,MusyngKite,E,1
MusyngKite/synth_bass_2-mp3/E2.mp3,synth_bass_2,MusyngKite,E,2
MusyngKite/synth_bass_2-mp3/E3.mp3,synth_bass_2,MusyngKite,E,3
MusyngKite/synth_bass_2-mp3/E4.mp3,synth_bass_2,MusyngKite,E,4
MusyngKite/synth_bass_2-mp3/E5.mp3,synth_bass_2,MusyngKite,E,5
MusyngKite/synth_bass_2-mp3/E6.mp3,synth_bass_2,MusyngKite,E,6
MusyngKite/synth_bass_2-mp3/E7.mp3,synth_bass_2,MusyngKite,E,7
MusyngKite/synth_bass_2-mp3/Eb1.mp3,synth_bass_2,MusyngKite,Eb,1
MusyngKite/synth_bass_2-mp3/Eb2.mp3,synth_bass_2,MusyngKite,Eb,2
MusyngKite/synth_bass_2-mp3/Eb3.mp3,synth_bass_2,MusyngKite,Eb,3
MusyngKite/synth_bass_2-mp3/Eb4.mp3,synth_bass_2,MusyngKite,Eb,4
MusyngKite/synth_bass_2-mp3/Eb5.mp3,synth_bass_2,MusyngKite,Eb,5
MusyngKite/synth_bass_2-mp3/Eb6.mp3,synth_bass_2,MusyngKite,Eb,6
MusyngKite/synth_bass_2-mp3/Eb7.mp3,synth_bass_2,MusyngKite,Eb,7
MusyngKite/synth_bass_2-mp3/F1.mp3,synth_bass_2,MusyngKite,F,1
MusyngKite/synth_bass_2-mp3/F2.mp3,synth_bass_2,MusyngKite,F,2
MusyngKite/synth_bass_2-mp3/F3.mp3,synth_bass_2,MusyngKite,F,3
MusyngKite/synth_bass_2-mp3/F4.mp3,synth_bass_2,MusyngKite,F,4
MusyngKite/synth_bass_2-mp3/F5.mp3,synth_bass_2,MusyngKite,F,5
MusyngKite/synth_bass_2-mp3/F6.mp3,synth_bass_2,MusyngKite,F,6
MusyngKite/synth_bass_2-mp3/F7.mp3,synth_bass_2,MusyngKite,F,7
MusyngKite/synth_bass_2-mp3/G1.mp3,synth_bass_2,MusyngKite,G,1
MusyngKite/synth_bass_2-mp3/G2.mp3,synth_bass_2,MusyngKite,G,2
MusyngKite/synth_bass_2-mp3/G3.mp3,synth_bass_2,MusyngKite,G,3
MusyngKite/synth_bass_2-mp3/G4.mp3,synth_bass_2,MusyngKite,G,4
MusyngKite/synth_bass_2-mp3/G5.mp3,synth_bass_2,MusyngKite,G,5
MusyngKite/synth_bass_2-mp3/G6.mp3,synth_bass_2,MusyngKite,G,6
MusyngKite/synth_bass_2-mp3/G7.mp3,synth_bass_2,MusyngKite,G,7
MusyngKite/synth_bass_2-mp3/Gb1.mp3,synth_bass_2,MusyngKite,Gb,1
MusyngKite/synth_bass_2-mp3/Gb2.mp3,synth_bass_2,MusyngKite,Gb,2
MusyngKite/synth_bass_2-mp3/Gb3.mp3,synth_bass_2,MusyngKite,Gb,3
MusyngKite/synth_bass_2-mp3/Gb4.mp3,synth_bass_2,MusyngKite,Gb,4
MusyngKite/synth_bass_2-mp3/Gb5.mp3,synth_bass_2,MusyngKite,Gb,5
MusyngKite/synth_bass_2-mp3/Gb6.mp3,synth_bass_2,MusyngKite,Gb,6
MusyngKite/synth_bass_2-mp3/Gb7.mp3,synth_bass_2,MusyngKite,Gb,7
MusyngKite/synth_brass_1-mp3/A0.mp3,synth_brass_1,MusyngKite,A,0
MusyngKite/synth_brass_1-mp3/A1.mp3,synth_brass_1,MusyngKite,A,1
MusyngKite/synth_brass_1-mp3/A2.mp3,synth_brass_1,MusyngKite,A,2
MusyngKite/synth_brass_1-mp3/A3.mp3,synth_brass_1,MusyngKite,A,3
MusyngKite/synth_brass_1-mp3/A4.mp3,synth_brass_1,MusyngKite,A,4
MusyngKite/synth_brass_1-mp3/A5.mp3,synth_brass_1,MusyngKite,A,5
MusyngKite/synth_brass_1-mp3/A6.mp3,synth_brass_1,MusyngKite,A,6
MusyngKite/synth_brass_1-mp3/A7.mp3,synth_brass_1,MusyngKite,A,7
MusyngKite/synth_brass_1-mp3/Ab1.mp3,synth_brass_1,MusyngKite,Ab,1
MusyngKite/synth_brass_1-mp3/Ab2.mp3,synth_brass_1,MusyngKite,Ab,2
MusyngKite/synth_brass_1-mp3/Ab3.mp3,synth_brass_1,MusyngKite,Ab,3
MusyngKite/synth_brass_1-mp3/Ab4.mp3,synth_brass_1,MusyngKite,Ab,4
MusyngKite/synth_brass_1-mp3/Ab5.mp3,synth_brass_1,MusyngKite,Ab,5
MusyngKite/synth_brass_1-mp3/Ab6.mp3,synth_brass_1,MusyngKite,Ab,6
MusyngKite/synth_brass_1-mp3/Ab7.mp3,synth_brass_1,MusyngKite,Ab,7
MusyngKite/synth_brass_1-mp3/B0.mp3,synth_brass_1,MusyngKite,B,0
MusyngKite/synth_brass_1-mp3/B1.mp3,synth_brass_1,MusyngKite,B,1
MusyngKite/synth_brass_1-mp3/B2.mp3,synth_brass_1,MusyngKite,B,2
MusyngKite/synth_brass_1-mp3/B3.mp3,synth_brass_1,MusyngKite,B,3
MusyngKite/synth_brass_1-mp3/B4.mp3,synth_brass_1,MusyngKite,B,4
MusyngKite/synth_brass_1-mp3/B5.mp3,synth_brass_1,MusyngKite,B,5
MusyngKite/synth_brass_1-mp3/B6.mp3,synth_brass_1,MusyngKite,B,6
MusyngKite/synth_brass_1-mp3/B7.mp3,synth_brass_1,MusyngKite,B,7
MusyngKite/synth_brass_1-mp3/Bb0.mp3,synth_brass_1,MusyngKite,Bb,0
MusyngKite/synth_brass_1-mp3/Bb1.mp3,synth_brass_1,MusyngKite,Bb,1
MusyngKite/synth_brass_1-mp3/Bb2.mp3,synth_brass_1,MusyngKite,Bb,2
MusyngKite/synth_brass_1-mp3/Bb3.mp3,synth_brass_1,MusyngKite,Bb,3
MusyngKite/synth_brass_1-mp3/Bb4.mp3,synth_brass_1,MusyngKite,Bb,4
MusyngKite/synth_brass_1-mp3/Bb5.mp3,synth_brass_1,MusyngKite,Bb,5
MusyngKite/synth_brass_1-mp3/Bb6.mp3,synth_brass_1,MusyngKite,Bb,6
MusyngKite/synth_brass_1-mp3/Bb7.mp3,synth_brass_1,MusyngKite,Bb,7
MusyngKite/synth_brass_1-mp3/C1.mp3,synth_brass_1,MusyngKite,C,1
MusyngKite/synth_brass_1-mp3/C2.mp3,synth_brass_1,MusyngKite,C,2
MusyngKite/synth_brass_1-mp3/C3.mp3,synth_brass_1,MusyngKite,C,3
MusyngKite/synth_brass_1-mp3/C4.mp3,synth_brass_1,MusyngKite,C,4
MusyngKite/synth_brass_1-mp3/C5.mp3,synth_brass_1,MusyngKite,C,5
MusyngKite/synth_brass_1-mp3/C6.mp3,synth_brass_1,MusyngKite,C,6
MusyngKite/synth_brass_1-mp3/C7.mp3,synth_brass_1,MusyngKite,C,7
MusyngKite/synth_brass_1-mp3/C8.mp3,synth_brass_1,MusyngKite,C,8
MusyngKite/synth_brass_1-mp3/D1.mp3,synth_brass_1,MusyngKite,D,1
MusyngKite/synth_brass_1-mp3/D2.mp3,synth_brass_1,MusyngKite,D,2
MusyngKite/synth_brass_1-mp3/D3.mp3,synth_brass_1,MusyngKite,D,3
MusyngKite/synth_brass_1-mp3/D4.mp3,synth_brass_1,MusyngKite,D,4
MusyngKite/synth_brass_1-mp3/D5.mp3,synth_brass_1,MusyngKite,D,5
MusyngKite/synth_brass_1-mp3/D6.mp3,synth_brass_1,MusyngKite,D,6
MusyngKite/synth_brass_1-mp3/D7.mp3,synth_brass_1,MusyngKite,D,7
MusyngKite/synth_brass_1-mp3/Db1.mp3,synth_brass_1,MusyngKite,Db,1
MusyngKite/synth_brass_1-mp3/Db2.mp3,synth_brass_1,MusyngKite,Db,2
MusyngKite/synth_brass_1-mp3/Db3.mp3,synth_brass_1,MusyngKite,Db,3
MusyngKite/synth_brass_1-mp3/Db4.mp3,synth_brass_1,MusyngKite,Db,4
MusyngKite/synth_brass_1-mp3/Db5.mp3,synth_brass_1,MusyngKite,Db,5
MusyngKite/synth_brass_1-mp3/Db6.mp3,synth_brass_1,MusyngKite,Db,6
MusyngKite/synth_brass_1-mp3/Db7.mp3,synth_brass_1,MusyngKite,Db,7
MusyngKite/synth_brass_1-mp3/E1.mp3,synth_brass_1,MusyngKite,E,1
MusyngKite/synth_brass_1-mp3/E2.mp3,synth_brass_1,MusyngKite,E,2
MusyngKite/synth_brass_1-mp3/E3.mp3,synth_brass_1,MusyngKite,E,3
MusyngKite/synth_brass_1-mp3/E4.mp3,synth_brass_1,MusyngKite,E,4
MusyngKite/synth_brass_1-mp3/E5.mp3,synth_brass_1,MusyngKite,E,5
MusyngKite/synth_brass_1-mp3/E6.mp3,synth_brass_1,MusyngKite,E,6
MusyngKite/synth_brass_1-mp3/E7.mp3,synth_brass_1,MusyngKite,E,7
MusyngKite/synth_brass_1-mp3/Eb1.mp3,synth_brass_1,MusyngKite,Eb,1
MusyngKite/synth_brass_1-mp3/Eb2.mp3,synth_brass_1,MusyngKite,Eb,2
MusyngKite/synth_brass_1-mp3/Eb3.mp3,synth_brass_1,MusyngKite,Eb,3
MusyngKite/synth_brass_1-mp3/Eb4.mp3,synth_brass_1,MusyngKite,Eb,4
MusyngKite/synth_brass_1-mp3/Eb5.mp3,synth_brass_1,MusyngKite,Eb,5
MusyngKite/synth_brass_1-mp3/Eb6.mp3,synth_brass_1,MusyngKite,Eb,6
MusyngKite/synth_brass_1-mp3/Eb7.mp3,synth_brass_1,MusyngKite,Eb,7
MusyngKite/synth_brass_1-mp3/F1.mp3,synth_brass_1,MusyngKite,F,1
MusyngKite/synth_brass_1-mp3/F2.mp3,synth_brass_1,MusyngKite,F,2
MusyngKite/synth_brass_1-mp3/F3.mp3,synth_brass_1,MusyngKite,F,3
MusyngKite/synth_brass_1-mp3/F4.mp3,synth_brass_1,MusyngKite,F,4
MusyngKite/synth_brass_1-mp3/F5.mp3,synth_brass_1,MusyngKite,F,5
MusyngKite/synth_brass_1-mp3/F6.mp3,synth_brass_1,MusyngKite,F,6
MusyngKite/synth_brass_1-mp3/F7.mp3,synth_brass_1,MusyngKite,F,7
MusyngKite/synth_brass_1-mp3/G1.mp3,synth_brass_1,MusyngKite,G,1
MusyngKite/synth_brass_1-mp3/G2.mp3,synth_brass_1,MusyngKite,G,2
MusyngKite/synth_brass_1-mp3/G3.mp3,synth_brass_1,MusyngKite,G,3
MusyngKite/synth_brass_1-mp3/G4.mp3,synth_brass_1,MusyngKite,G,4
MusyngKite/synth_brass_1-mp3/G5.mp3,synth_brass_1,MusyngKite,G,5
MusyngKite/synth_brass_1-mp3/G6.mp3,synth_brass_1,MusyngKite,G,6
MusyngKite/synth_brass_1-mp3/G7.mp3,synth_brass_1,MusyngKite,G,7
MusyngKite/synth_brass_1-mp3/Gb1.mp3,synth_brass_1,MusyngKite,Gb,1
MusyngKite/synth_brass_1-mp3/Gb2.mp3,synth_brass_1,MusyngKite,Gb,2
MusyngKite/synth_brass_1-mp3/Gb3.mp3,synth_brass_1,MusyngKite,Gb,3
MusyngKite/synth_brass_1-mp3/Gb4.mp3,synth_brass_1,MusyngKite,Gb,4
MusyngKite/synth_brass_1-mp3/Gb5.mp3,synth_brass_1,MusyngKite,Gb,5
MusyngKite/synth_brass_1-mp3/Gb6.mp3,synth_brass_1,MusyngKite,Gb,6
MusyngKite/synth_brass_1-mp3/Gb7.mp3,synth_brass_1,MusyngKite,Gb,7
MusyngKite/synth_brass_2-mp3/A0.mp3,synth_brass_2,MusyngKite,A,0
MusyngKite/synth_brass_2-mp3/A1.mp3,synth_brass_2,MusyngKite,A,1
MusyngKite/synth_brass_2-mp3/A2.mp3,synth_brass_2,MusyngKite,A,2
MusyngKite/synth_brass_2-mp3/A3.mp3,synth_brass_2,MusyngKite,A,3
MusyngKite/synth_brass_2-mp3/A4.mp3,synth_brass_2,MusyngKite,A,4
MusyngKite/synth_brass_2-mp3/A5.mp3,synth_brass_2,MusyngKite,A,5
MusyngKite/synth_brass_2-mp3/A6.mp3,synth_brass_2,MusyngKite,A,6
MusyngKite/synth_brass_2-mp3/A7.mp3,synth_brass_2,MusyngKite,A,7
MusyngKite/synth_brass_2-mp3/Ab1.mp3,synth_brass_2,MusyngKite,Ab,1
MusyngKite/synth_brass_2-mp3/Ab2.mp3,synth_brass_2,MusyngKite,Ab,2
MusyngKite/synth_brass_2-mp3/Ab3.mp3,synth_brass_2,MusyngKite,Ab,3
MusyngKite/synth_brass_2-mp3/Ab4.mp3,synth_brass_2,MusyngKite,Ab,4
MusyngKite/synth_brass_2-mp3/Ab5.mp3,synth_brass_2,MusyngKite,Ab,5
MusyngKite/synth_brass_2-mp3/Ab6.mp3,synth_brass_2,MusyngKite,Ab,6
MusyngKite/synth_brass_2-mp3/Ab7.mp3,synth_brass_2,MusyngKite,Ab,7
MusyngKite/synth_brass_2-mp3/B0.mp3,synth_brass_2,MusyngKite,B,0
MusyngKite/synth_brass_2-mp3/B1.mp3,synth_brass_2,MusyngKite,B,1
MusyngKite/synth_brass_2-mp3/B2.mp3,synth_brass_2,MusyngKite,B,2
MusyngKite/synth_brass_2-mp3/B3.mp3,synth_brass_2,MusyngKite,B,3
